Date,Ref No.,Payee,Memo,Payment,Deposit,Reconciliation Status,Balance,Type,Account,Added in Banking
"May 1, 2024",827348,Carniceria,PURCHASE            ZSK*IT CARNI,264.71,,Cleared,"1,982.74",Check,Cost of Goods Sold,Manually added
"January 12, 2024",0,Turbo Tire Shop,PURCHASE            WPY*TURBO TI,15.00,,Cleared,987.91,Check,10200 Auto Expenses,Manually added
"September 10, 2024",0,QUICKSTOP,QUICKSTOP LIQUORS,10.65,,Cleared,"60,970.40",Check,10210 Car and Truck,Manually added
"September 9, 2024",0,QUICKSTOP,QUICKSTOP LIQUORS,14.91,,Cleared,"60,901.52",Check,10210 Car and Truck,Manually added
"September 20, 2024",17000,QUICKSTOP,Quickstop Liquors,32.09,,Cleared,"67,569.61",Check,10210 Car and Truck,Manually added
"September 3, 2024",0,QUICKSTOP,QUICKSTOP LIQUORS,8.54,,Cleared,"56,952.50",Check,10620 Meals,Manually added
"August 19, 2024",0,QUICKSTOP,QUICKSTOP LIQUORS,18.70,,Cleared,"48,336.34",Check,10210 Car and Truck,Manually added
"September 20, 2024",0,QUICKSTOP,Quickstop Liquors,34.72,,Cleared,"67,401.53",Check,10620 Meals,Manually added
"September 3, 2024",0,QUICKSTOP,QUICKSTOP LIQUORS,8.52,,Cleared,"56,989.89",Check,10620 Meals,Manually added
"August 21, 2024",0,QUICKSTOP,Quickstop Liquors,10.64,,Cleared,"47,509.40",Check,10620 Meals,Manually added
"August 29, 2024",0,QUICKSTOP,Quickstop Liquors,14.69,,Cleared,"51,985.86",Check,10620 Meals,Manually added
"August 19, 2024",0,QUICKSTOP,QUICKSTOP LIQUORS,5.54,,Cleared,"48,330.80",Check,10620 Meals,Manually added
"August 15, 2024",0,QUICKSTOP,Quickstop Liquors,20.07,,Cleared,"45,646.98",Check,10620 Meals,Manually added
"August 2, 2024",0,QUICKSTOP,QUICKSTOP LIQUORS,8.54,,Cleared,"38,047.64",Check,10620 Meals,Manually added
"July 23, 2024",0,QUICKSTOP,Quickstop Liquors,10.45,,Cleared,"32,192.88",Check,10620 Meals,Manually added
"July 12, 2024",0,QUICKSTOP,Quickstop Liquors,4.26,,Cleared,"26,000.73",Check,10620 Meals,Manually added
"June 6, 2024",0,QUICKSTOP,Quickstop Liquors,9.37,,Cleared,"6,882.17",Check,10620 Meals,Manually added
"June 3, 2024",0,QUICKSTOP,QUICKSTOP LIQUORS,5.32,,Cleared,"6,530.26",Check,10620 Meals,Manually added
"June 12, 2024",0,Remitly,REMITLY INC      REMITTANCE,"1,182.35",,Cleared,"9,054.65",Check,10700 Office,Manually added
"May 31, 2024",0,QUICKSTOP,Quickstop Liquors,5.32,,Cleared,"4,065.92",Check,10620 Meals,Manually added
"January 9, 2024",0,Remitly,REMITLY INC     REMITTANCE010824,493.99,,Cleared,380.79,Check,10400 Consultant Expense,Manually added
"February 6, 2024",0,Remitly,REMITLY INC     REMITTANCE020524,393.49,,Cleared,206.19,Check,10700 Office,Manually added
"March 12, 2024",0,Remitly,REMITLY INC     REMITTANCE031124,393.49,,Cleared,"16,973.16",Check,10700 Office,Manually added
"July 19, 2024",64645,Restaurant Depot,RESTAURANT DEP,328.81,,Cleared,"29,740.57",Check,Cost of Goods Sold,Manually added
"August 19, 2024",64644,Restaurant Depot,RESTAURANT DEP,667.40,,Cleared,"48,734.76",Check,Cost of Goods Sold,Manually added
"July 9, 2024",64648,Restaurant Depot,RESTAURANT DEP,211.87,,Cleared,"24,402.93",Check,Cost of Goods Sold,Manually added
"June 11, 2024",0,Restaurant Depot,RESTAURANT DEP,458.82,,Cleared,"9,725.55",Check,Cost of Goods Sold,Manually added
"March 13, 2024",0,HUNTINGTON,RETURNED NSF ITEM FEE,36.00,,Cleared,"21,846.64",Check,BANK FEES,Manually added
"August 5, 2024",0,Remitly,RMTLY* E1784,208.04,,Cleared,"39,360.55",Check,10700 Office,Manually added
"September 18, 2024",0,Remitly,RMTLY* E434D,311.04,,Cleared,"65,993.72",Check,10700 Office,Manually added
"September 13, 2024",0,Remitly,RMTLY* PFC25,"1,155.52",,Cleared,"61,655.32",Expense,10700 Office,Manually added
"August 13, 2024",0,Remitly,RMTLY* NB9F2,208.04,,Cleared,"44,050.59",Check,10700 Office,Manually added
"September 23, 2024",0,Sparkle,SPARKLING IMAGE 091,17.00,,Cleared,"71,612.77",Check,10210 Car and Truck,Manually added
"August 26, 2024",0,Remitly,RMTLY* R88AF,208.04,,Cleared,"51,084.70",Check,10700 Office,Manually added
"August 30, 2024",0,Sparkle,SPARKLING IMAGE 091,15.00,,Cleared,"52,153.59",Check,10210 Car and Truck,Manually added
"September 11, 2024",0,Sparkle,SPARKLING IMAGE 091,17.00,,Cleared,"61,479.07",Check,10210 Car and Truck,Manually added
"August 20, 2024",0,Sparkle,SPARKLING IMAGE 091,15.00,,Cleared,"47,048.83",Check,10210 Car and Truck,Manually added
"August 23, 2024",0,Sparkle,SPARKLING IMAGE 091,15.00,,Cleared,"48,231.87",Check,10210 Car and Truck,Manually added
"June 13, 2024",0,Sparkle,SPARKLING IMAGE 091,15.00,,Cleared,"9,710.91",Check,10210 Car and Truck,Manually added
"July 22, 2024",0,Sparkling Image,SPARKLING IMAGE 091,15.00,,Cleared,"32,753.86",Check,10210 Car and Truck,Manually added
"September 20, 2024",0,Spectrum,SPECTRUM,86.99,,Cleared,"67,314.54",Check,Utilities,Manually added
"August 19, 2024",0,Spectrum,SPECTRUM,86.99,,Cleared,"48,212.18",Check,Utilities,Manually added
"July 22, 2024",0,Spectrum,SPECTRUM,86.99,,Cleared,"32,636.13",Check,Utilities,Manually added
"July 26, 2024",132501,SPEEDWAY,Speedway  3350,35.63,,Cleared,"34,145.31",Check,10620 Meals,Manually added
"June 20, 2024",0,Spectrum,SPECTRUM,71.99,,Cleared,"14,550.58",Check,Utilities,Manually added
"September 16, 2024",555401,SPEEDWAY,Speedway  3437,35.00,,Cleared,"66,063.24",Check,10210 Car and Truck,Manually added
"September 4, 2024",0,SPEEDWAY,Speedway  3437,36.77,,Cleared,"56,624.43",Check,10210 Car and Truck,Manually added
"August 14, 2024",0,SPEEDWAY,Speedway  3437,45.67,,Cleared,"44,707.13",Check,10210 Car and Truck,Manually added
"August 26, 2024",0,SPEEDWAY,Speedway  3437,37.00,,Cleared,"51,699.39",Check,10210 Car and Truck,Manually added
"June 20, 2024",0,SPEEDWAY,Speedway  3437,35.41,,Cleared,"14,678.27",Check,10210 Car and Truck,Manually added
"August 2, 2024",0,SPEEDWAY,Speedway  3437,38.01,,Cleared,"38,089.75",Check,10210 Car and Truck,Manually added
"August 5, 2024",637201,SPEEDWAY,Speedway  4743,48.00,,Cleared,"40,136.99",Check,10210 Car and Truck,Manually added
"July 9, 2024",0,SPEEDWAY,Speedway  4743,38.70,,Cleared,"24,058.07",Check,10210 Car and Truck,Manually added
"July 29, 2024",0,SPEEDWAY,Speedway  4743,44.64,,Cleared,"37,561.83",Check,10210 Car and Truck,Manually added
"September 16, 2024",0,SPEEDWAY,Speedway  4830,37.00,,Cleared,"65,859.11",Check,10210 Car and Truck,Manually added
"July 8, 2024",0,SPEEDWAY,Speedway  4743,42.96,,Cleared,"24,675.20",Check,10210 Car and Truck,Manually added
"September 11, 2024",0,SPEEDWAY,Speedway  4830,22.29,,Cleared,"61,517.46",Check,10210 Car and Truck,Manually added
"September 9, 2024",0,SPEEDWAY,Speedway  4830,6.99,,Cleared,"60,916.43",Check,10210 Car and Truck,Manually added
"September 11, 2024",0,SPEEDWAY,Speedway  4830,20.32,,Cleared,"61,539.75",Check,10210 Car and Truck,Manually added
"September 9, 2024",0,SPEEDWAY,Speedway  4830,31.79,,Cleared,"61,126.23",Check,10210 Car and Truck,Manually added
"September 6, 2024",0,SPEEDWAY,Speedway  4830,35.46,,Cleared,"57,407.26",Check,10210 Car and Truck,Manually added
"September 6, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"57,442.72",Check,10210 Car and Truck,Manually added
"September 5, 2024",0,SPEEDWAY,Speedway  4830,16.96,,Cleared,"56,539.62",Check,10210 Car and Truck,Manually added
"September 3, 2024",0,SPEEDWAY,Speedway  4830,24.20,,Cleared,"57,100.83",Check,10210 Car and Truck,Manually added
"September 3, 2024",0,SPEEDWAY,Speedway  4830,32.25,,Cleared,"57,068.58",Check,10210 Car and Truck,Manually added
"September 4, 2024",0,SPEEDWAY,Speedway  4830,30.80,,Cleared,"56,557.63",Check,10210 Car and Truck,Manually added
"August 27, 2024",0,SPEEDWAY,Speedway  4830,42.30,,Cleared,"50,785.29",Check,10210 Car and Truck,Manually added
"August 29, 2024",0,SPEEDWAY,Speedway  4830,48.24,,Cleared,"51,850.55",Check,10210 Car and Truck,Manually added
"August 21, 2024",0,SPEEDWAY,Speedway  4830,31.06,,Cleared,"47,539.78",Check,10210 Car and Truck,Manually added
"August 19, 2024",0,SPEEDWAY,Speedway  4830,32.32,,Cleared,"48,405.51",Check,10210 Car and Truck,Manually added
"August 21, 2024",0,SPEEDWAY,Speedway  4830,27.02,,Cleared,"47,570.84",Check,10210 Car and Truck,Manually added
"August 15, 2024",0,SPEEDWAY,Speedway  4830,35.73,,Cleared,"45,595.59",Check,10210 Car and Truck,Manually added
"August 12, 2024",0,SPEEDWAY,Speedway  4830,31.65,,Cleared,"45,044.96",Check,10210 Car and Truck,Manually added
"August 13, 2024",0,SPEEDWAY,Speedway  4830,34.89,,Cleared,"44,345.14",Check,10210 Car and Truck,Manually added
"August 8, 2024",0,SPEEDWAY,Speedway  4830,31.15,,Cleared,"40,349.66",Check,10210 Car and Truck,Manually added
"August 6, 2024",0,SPEEDWAY,Speedway  4830,29.35,,Cleared,"39,331.20",Check,10210 Car and Truck,Manually added
"August 9, 2024",0,SPEEDWAY,Speedway  4830,34.00,,Cleared,"41,096.64",Check,10210 Car and Truck,Manually added
"July 16, 2024",0,SPEEDWAY,Speedway  4830,22.81,,Cleared,"28,653.32",Check,10210 Car and Truck,Manually added
"August 2, 2024",0,SPEEDWAY,Speedway  4830,22.59,,Cleared,"38,067.16",Check,10210 Car and Truck,Manually added
"July 16, 2024",0,SPEEDWAY,Speedway  4830,30.86,,Cleared,"28,622.46",Check,10210 Car and Truck,Manually added
"July 15, 2024",0,SPEEDWAY,Speedway  4830,37.00,,Cleared,"28,917.65",Check,10210 Car and Truck,Manually added
"July 10, 2024",0,SPEEDWAY,Speedway  4830,40.84,,Cleared,"24,598.97",Check,10210 Car and Truck,Manually added
"July 15, 2024",0,SPEEDWAY,Speedway  4830,67.40,,Cleared,"29,050.93",Check,10210 Car and Truck,Manually added
"July 2, 2024",0,SPEEDWAY,Speedway  4830,25.52,,Cleared,"19,332.41",Check,10210 Car and Truck,Manually added
"July 8, 2024",0,SPEEDWAY,Speedway  4830,67.40,,Cleared,"24,718.16",Check,10210 Car and Truck,Manually added
"July 1, 2024",0,SPEEDWAY,Speedway  4830,47.54,,Cleared,"22,980.93",Check,10210 Car and Truck,Manually added
"June 27, 2024",0,SPEEDWAY,Speedway  4830,37.01,,Cleared,"19,293.54",Check,10210 Car and Truck,Manually added
"June 20, 2024",0,SPEEDWAY,Speedway  4830,24.32,,Cleared,"14,713.68",Check,10210 Car and Truck,Manually added
"June 18, 2024",0,SPEEDWAY,Speedway  4830,28.53,,Cleared,"13,111.81",Check,10210 Car and Truck,Manually added
"June 13, 2024",0,SPEEDWAY,Speedway  4830,29.27,,Cleared,"9,681.64",Check,10210 Car and Truck,Manually added
"September 20, 2024",700001,SPEEDWAY,SPEEDWAY  4830,16.47,,Cleared,"67,436.25",Check,10620 Meals,Manually added
"June 10, 2024",0,SPEEDWAY,Speedway  4830,26.95,,Cleared,"10,665.96",Check,10210 Car and Truck,Manually added
"September 20, 2024",200001,SPEEDWAY,SPEEDWAY  4830,25.71,,Cleared,"67,543.90",Check,10620 Meals,Manually added
"September 12, 2024",609701,SPEEDWAY,Speedway  4830,13.67,,Cleared,"61,883.48",Check,10620 Meals,Manually added
"September 12, 2024",0,SPEEDWAY,Speedway  4830,8.65,,Cleared,"61,874.83",Check,10620 Meals,Manually added
"September 4, 2024",0,SPEEDWAY,Speedway  4830,9.96,,Cleared,"56,661.20",Check,10620 Meals,Manually added
"September 9, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"60,883.12",Check,10620 Meals,Manually added
"September 3, 2024",0,SPEEDWAY,Speedway  4830,12.89,,Cleared,"56,961.04",Check,10620 Meals,Manually added
"September 3, 2024",0,SPEEDWAY,Speedway  4830,15.96,,Cleared,"56,973.93",Check,10620 Meals,Manually added
"August 30, 2024",0,SPEEDWAY,Speedway  4830,39.86,,Cleared,"52,198.40",Check,10620 Meals,Manually added
"August 30, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"52,187.42",Check,10620 Meals,Manually added
"August 29, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"51,898.79",Check,10620 Meals,Manually added
"August 27, 2024",0,SPEEDWAY,Speedway  4830,25.15,,Cleared,"50,879.02",Check,10620 Meals,Manually added
"August 16, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"46,052.38",Check,10620 Meals,Manually added
"August 26, 2024",0,SPEEDWAY,Speedway  4830,13.35,,Cleared,"51,736.39",Check,10620 Meals,Manually added
"August 14, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"44,752.80",Check,10620 Meals,Manually added
"August 15, 2024",0,SPEEDWAY,Speedway  4830,15.66,,Cleared,"45,631.32",Check,10620 Meals,Manually added
"August 12, 2024",0,SPEEDWAY,Speedway  4830,5.49,,Cleared,"44,992.82",Check,10620 Meals,Manually added
"August 7, 2024",0,SPEEDWAY,Speedway  4830,9.96,,Cleared,"39,669.48",Check,10620 Meals,Manually added
"August 8, 2024",0,SPEEDWAY,Speedway  4830,9.96,,Cleared,"40,339.70",Check,10620 Meals,Manually added
"August 6, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"39,235.13",Check,10620 Meals,Manually added
"August 5, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"40,080.65",Check,10620 Meals,Manually added
"August 2, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"38,056.18",Check,10620 Meals,Manually added
"August 5, 2024",0,SPEEDWAY,Speedway  4830,20.18,,Cleared,"40,060.47",Check,10620 Meals,Manually added
"July 31, 2024",0,SPEEDWAY,Speedway  4830,25.89,,Cleared,"36,189.05",Check,10620 Meals,Manually added
"August 1, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"36,970.87",Check,10620 Meals,Manually added
"July 23, 2024",0,SPEEDWAY,Speedway  4830,20.26,,Cleared,"32,127.48",Check,10620 Meals,Manually added
"July 29, 2024",0,SPEEDWAY,Speedway  4830,21.24,,Cleared,"37,615.02",Check,10620 Meals,Manually added
"July 23, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"32,147.74",Check,10620 Meals,Manually added
"July 17, 2024",0,SPEEDWAY,Speedway  4830,10.28,,Cleared,"28,420.50",Check,10620 Meals,Manually added
"July 18, 2024",0,SPEEDWAY,Speedway  4830,16.00,,Cleared,"29,216.19",Check,10620 Meals,Manually added
"July 18, 2024",0,SPEEDWAY,Speedway  4830,11.30,,Cleared,"29,204.89",Check,10620 Meals,Manually added
"July 15, 2024",0,SPEEDWAY,Speedway  4830,16.93,,Cleared,"28,870.95",Check,10620 Meals,Manually added
"July 12, 2024",0,SPEEDWAY,Speedway  4830,17.61,,Cleared,"26,004.99",Check,10620 Meals,Manually added
"July 15, 2024",0,SPEEDWAY,Speedway  4830,19.88,,Cleared,"28,954.65",Check,10620 Meals,Manually added
"July 11, 2024",0,SPEEDWAY,Speedway  4830,12.24,,Cleared,"25,025.54",Check,10620 Meals,Manually added
"July 12, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"26,022.60",Check,10620 Meals,Manually added
"July 10, 2024",0,SPEEDWAY,Speedway  4830,13.97,,Cleared,"24,639.81",Check,10620 Meals,Manually added
"July 8, 2024",0,SPEEDWAY,Speedway  4830,10.37,,Cleared,"24,613.64",Check,10620 Meals,Manually added
"July 8, 2024",0,SPEEDWAY,Speedway  4830,16.47,,Cleared,"24,624.01",Check,10620 Meals,Manually added
"July 8, 2024",0,SPEEDWAY,Speedway  4830,16.47,,Cleared,"24,648.76",Check,10620 Meals,Manually added
"July 5, 2024",0,SPEEDWAY,Speedway  4830,14.82,,Cleared,"20,822.26",Check,10620 Meals,Manually added
"July 5, 2024",0,SPEEDWAY,Speedway  4830,10.35,,Cleared,"20,811.91",Check,10620 Meals,Manually added
"July 3, 2024",0,SPEEDWAY,Speedway  4830,13.22,,Cleared,"18,333.73",Check,10620 Meals,Manually added
"July 5, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"20,837.08",Check,10620 Meals,Manually added
"July 3, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"18,346.95",Check,10620 Meals,Manually added
"July 2, 2024",0,SPEEDWAY,Speedway  4830,17.85,,Cleared,"19,314.56",Check,10620 Meals,Manually added
"July 1, 2024",0,SPEEDWAY,Speedway  4830,21.46,,Cleared,"22,959.47",Check,10620 Meals,Manually added
"July 1, 2024",0,SPEEDWAY,Speedway  4830,9.98,,Cleared,"23,144.90",Check,10620 Meals,Manually added
"July 1, 2024",0,SPEEDWAY,Speedway  4830,9.96,,Cleared,"23,154.88",Check,10620 Meals,Manually added
"June 28, 2024",0,SPEEDWAY,Speedway  4830,21.82,,Cleared,"19,713.54",Check,10620 Meals,Manually added
"June 28, 2024",0,SPEEDWAY,Speedway  4830,13.80,,Cleared,"19,699.74",Check,10620 Meals,Manually added
"June 27, 2024",0,SPEEDWAY,Speedway  4830,17.34,,Cleared,"19,340.20",Check,10620 Meals,Manually added
"June 27, 2024",0,SPEEDWAY,Speedway  4830,9.65,,Cleared,"19,330.55",Check,10620 Meals,Manually added
"June 26, 2024",0,SPEEDWAY,Speedway  4830,14.14,,Cleared,"18,886.61",Check,10620 Meals,Manually added
"June 26, 2024",0,SPEEDWAY,Speedway  4830,5.49,,Cleared,"18,900.75",Check,10620 Meals,Manually added
"June 26, 2024",0,SPEEDWAY,Speedway  4830,25.67,,Cleared,"18,906.24",Check,10620 Meals,Manually added
"June 25, 2024",0,SPEEDWAY,Speedway  4830,13.86,,Cleared,"18,135.67",Check,10620 Meals,Manually added
"June 25, 2024",0,SPEEDWAY,Speedway  4830,8.96,,Cleared,"18,126.71",Check,10620 Meals,Manually added
"June 24, 2024",0,SPEEDWAY,Speedway  4830,15.03,,Cleared,"17,931.61",Check,10620 Meals,Manually added
"June 24, 2024",0,SPEEDWAY,Speedway  4830,17.15,,Cleared,"17,900.18",Check,10620 Meals,Manually added
"June 24, 2024",0,SPEEDWAY,Speedway  4830,10.47,,Cleared,"17,946.64",Check,10620 Meals,Manually added
"June 24, 2024",0,SPEEDWAY,Speedway  4830,10.47,,Cleared,"17,963.09",Check,10620 Meals,Manually added
"June 21, 2024",0,SPEEDWAY,Speedway  4830,26.29,,Cleared,"15,095.48",Check,10620 Meals,Manually added
"June 21, 2024",0,SPEEDWAY,Speedway  4830,14.69,,Cleared,"15,121.77",Check,10620 Meals,Manually added
"June 21, 2024",0,SPEEDWAY,Speedway  4830,10.47,,Cleared,"15,136.46",Check,10620 Meals,Manually added
"June 20, 2024",0,SPEEDWAY,Speedway  4830,10.47,,Cleared,"14,622.57",Check,10620 Meals,Manually added
"June 20, 2024",0,SPEEDWAY,Speedway  4830,16.76,,Cleared,"14,661.51",Check,10620 Meals,Manually added
"June 18, 2024",0,SPEEDWAY,Speedway  4830,10.47,,Cleared,"13,038.32",Check,10620 Meals,Manually added
"June 17, 2024",0,SPEEDWAY,Speedway  4830,10.02,,Cleared,"14,291.57",Check,10620 Meals,Manually added
"June 17, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"14,301.59",Check,10620 Meals,Manually added
"June 17, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"14,344.83",Check,10620 Meals,Manually added
"June 17, 2024",0,SPEEDWAY,Speedway  4830,10.86,,Cleared,"14,333.97",Check,10620 Meals,Manually added
"June 14, 2024",0,SPEEDWAY,Speedway  4830,18.98,,Cleared,"10,537.69",Check,10620 Meals,Manually added
"June 14, 2024",0,SPEEDWAY,Speedway  4830,10.65,,Cleared,"10,188.78",Check,10620 Meals,Manually added
"June 13, 2024",0,SPEEDWAY,Speedway  4830,9.48,,Cleared,"9,725.91",Check,10620 Meals,Manually added
"June 12, 2024",0,SPEEDWAY,Speedway  4830,10.07,,Cleared,"10,485.95",Check,10620 Meals,Manually added
"June 12, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"10,496.02",Check,10620 Meals,Manually added
"June 11, 2024",0,SPEEDWAY,Speedway  4830,9.54,,Cleared,"10,374.36",Check,10620 Meals,Manually added
"June 11, 2024",0,SPEEDWAY,Speedway  4830,17.40,,Cleared,"10,383.90",Check,10620 Meals,Manually added
"June 10, 2024",0,SPEEDWAY,Speedway  4830,7.98,,Cleared,"10,481.68",Check,10620 Meals,Manually added
"June 10, 2024",0,SPEEDWAY,Speedway  4830,10.46,,Cleared,"10,552.47",Check,10620 Meals,Manually added
"June 7, 2024",0,SPEEDWAY,Speedway  4830,10.59,,Cleared,"7,648.06",Check,10620 Meals,Manually added
"June 10, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"10,562.93",Check,10620 Meals,Manually added
"June 7, 2024",0,SPEEDWAY,Speedway  4830,15.25,,Cleared,"7,658.65",Check,10620 Meals,Manually added
"June 6, 2024",0,SPEEDWAY,Speedway  4830,8.37,,Cleared,"6,891.54",Check,10620 Meals,Manually added
"June 6, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"6,899.91",Check,10620 Meals,Manually added
"June 5, 2024",0,SPEEDWAY,Speedway  4830,16.01,,Cleared,"6,798.86",Check,10620 Meals,Manually added
"June 5, 2024",0,SPEEDWAY,Speedway  4830,10.83,,Cleared,"6,814.87",Check,10620 Meals,Manually added
"June 4, 2024",0,SPEEDWAY,Speedway  4830,15.89,,Cleared,"6,671.14",Check,10620 Meals,Manually added
"June 4, 2024",0,SPEEDWAY,Speedway  4830,10.98,,Cleared,"6,687.03",Check,10620 Meals,Manually added
"June 3, 2024",0,SPEEDWAY,Speedway  4830,15.96,,Cleared,"7,010.28",Check,10620 Meals,Manually added
